# DEGENERATE GEOMETRY CSV FILE

# NUMBER OF COMPONENTS
8

# DegenGeom Type, Name, SurfNdx, GeomID, MainSurfNdx, SymCopyNdx, FlipNormal,t00,t01,t02,t03,t10,t11,t12,t13,t20,t21,t22,t23,t30,t31,t32,t33
BODY,P80,0,CSYKEIZMSY,0,0,0,1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 0.000000000000000000e+00, 1.000000000000000000e+00, 0.000000000000000000e+00, 3.022540983606556986e-01, 0.000000000000000000e+00, 4.610655737704866253e-02, 1.000000000000000000e+00
# DegenGeom Type,nXsecs, nPnts/Xsec
SURFACE_NODE,36,17
# x,y,z,u,w
4.503211491160616919e-01, -2.071379682728208965e-02, 9.516870668763305341e-02, 2.200000000000000178e+00, 2.750000000000000000e+00
4.503211491160616919e-01, -1.189904102947538012e-19, 9.935502695899871284e-02, 2.200000000000000178e+00, 3.000000000000000000e+00
4.503211491160616919e-01, 2.071379682728208965e-02, 9.516870668763305341e-02, 2.200000000000000178e+00, 3.250000000000000000e+00
4.503211491160616919e-01, 3.764506444403254576e-02, 8.375162182108120135e-02, 2.200000000000000178e+00, 3.500000000000000000e+00
4.503211491160616919e-01, 4.906214931058440476e-02, 6.682035420433074524e-02, 2.200000000000000178e+00, 3.750000000000000000e+00
4.503211491160616919e-01, 5.324846958195006419e-02, 4.610655737704866253e-02, 2.200000000000000178e+00, 4.000000000000000000e+00
4.558001307894349319e-01, 5.163567592142269402e-02, 4.610655737704866253e-02, 2.399999999999999911e+00, 0.000000000000000000e+00
4.558001307894349319e-01, 4.757813472742331712e-02, 2.602949105017671877e-02, 2.399999999999999911e+00, 2.500000000000000000e-01
4.558001307894349319e-01, 3.650505722996610219e-02, 9.601500147082560332e-03, 2.399999999999999911e+00, 5.000000000000000000e-01
4.558001307894349319e-01, 2.007706632687194723e-02, -1.471577350374654591e-03, 2.399999999999999911e+00, 7.500000000000000000e-01
4.558001307894349319e-01, -8.326672684688670615e-20, -5.529118544374025425e-03, 2.399999999999999911e+00, 1.000000000000000000e+00
4.558001307894349319e-01, -2.007706632687194376e-02, -1.471577350374655242e-03, 2.399999999999999911e+00, 1.250000000000000000e+00
4.558001307894349319e-01, -3.650505722996610219e-02, 9.601500147082560332e-03, 2.399999999999999911e+00, 1.500000000000000000e+00
4.558001307894349319e-01, -4.757813472742331712e-02, 2.602949105017671877e-02, 2.399999999999999911e+00, 1.750000000000000000e+00
4.558001307894349319e-01, -5.163567592142269402e-02, 4.610655737704866253e-02, 2.399999999999999911e+00, 2.000000000000000000e+00
4.558001307894349319e-01, -4.757813472742331712e-02, 6.618362370392059935e-02, 2.399999999999999911e+00, 2.250000000000000000e+00
4.558001307894349319e-01, -3.650505722996610219e-02, 8.261161460701477166e-02, 2.399999999999999911e+00, 2.500000000000000000e+00
4.558001307894349319e-01, -2.007706632687194376e-02, 9.368469210447197271e-02, 2.399999999999999911e+00, 2.750000000000000000e+00
4.558001307894349319e-01, -3.569712308842607537e-19, 9.774223329847134267e-02, 2.399999999999999911e+00, 3.000000000000000000e+00
4.558001307894349319e-01, 2.007706632687194723e-02, 9.368469210447197271e-02, 2.399999999999999911e+00, 3.250000000000000000e+00
4.558001307894349319e-01, 3.650505722996610219e-02, 8.261161460701477166e-02, 2.399999999999999911e+00, 3.500000000000000000e+00
4.558001307894349319e-01, 4.757813472742331712e-02, 6.618362370392059935e-02, 2.399999999999999911e+00, 3.750000000000000000e+00
4.558001307894349319e-01, 5.163567592142269402e-02, 4.610655737704866253e-02, 2.399999999999999911e+00, 4.000000000000000000e+00
4.607447647166839078e-01, 4.911405777526380717e-02, 4.610655737704866253e-02, 2.600000000000000089e+00, 0.000000000000000000e+00
4.607447647166839078e-01, 4.525627436811627269e-02, 2.701753280198005563e-02, 2.600000000000000089e+00, 2.500000000000000000e-01
4.607447647166839078e-01, 3.472249343725550969e-02, 1.138406393979315284e-02, 2.600000000000000089e+00, 5.000000000000000000e-01
4.607447647166839078e-01, 1.908902457506861036e-02, 8.502830089323928746e-04, 2.600000000000000089e+00, 7.500000000000000000e-01
4.607447647166839078e-01, -1.249000902703301254e-19, -3.007500398215136837e-03, 2.600000000000000089e+00, 1.000000000000000000e+00
4.607447647166839078e-01, -1.908902457506860689e-02, 8.502830089323915735e-04, 2.600000000000000089e+00, 1.250000000000000000e+00
4.607447647166839078e-01, -3.472249343725550275e-02, 1.138406393979315284e-02, 2.600000000000000089e+00, 1.500000000000000000e+00
4.607447647166839078e-01, -4.525627436811627269e-02, 2.701753280198005217e-02, 2.600000000000000089e+00, 1.750000000000000000e+00
4.607447647166839078e-01, -4.911405777526380023e-02, 4.610655737704866253e-02, 2.600000000000000089e+00, 2.000000000000000000e+00
4.607447647166839078e-01, -4.525627436811627269e-02, 6.519558195211727636e-02, 2.600000000000000089e+00, 2.250000000000000000e+00
4.607447647166839078e-01, -3.472249343725550969e-02, 8.082905081430416527e-02, 2.600000000000000089e+00, 2.500000000000000000e+00
4.607447647166839078e-01, -1.908902457506860689e-02, 9.136283174516493522e-02, 2.600000000000000089e+00, 2.750000000000000000e+00
4.607447647166839078e-01, -5.354568463263913954e-19, 9.522061515231246276e-02, 2.600000000000000089e+00, 3.000000000000000000e+00
4.607447647166839078e-01, 1.908902457506861036e-02, 9.136283174516493522e-02, 2.600000000000000089e+00, 3.250000000000000000e+00
4.607447647166839078e-01, 3.472249343725550969e-02, 8.082905081430416527e-02, 2.600000000000000089e+00, 3.500000000000000000e+00
4.607447647166839078e-01, 4.525627436811627269e-02, 6.519558195211727636e-02, 2.600000000000000089e+00, 3.750000000000000000e+00
4.607447647166839078e-01, 4.911405777526380023e-02, 4.610655737704866253e-02, 2.600000000000000089e+00, 4.000000000000000000e+00
4.643222590758229740e-01, 4.581973710642618658e-02, 4.610655737704866253e-02, 2.799999999999999822e+00, 0.000000000000000000e+00
4.643222590758229740e-01, 4.222052055208624921e-02, 2.829701473791093949e-02, 2.799999999999999822e+00, 2.500000000000000000e-01
4.643222590758229740e-01, 3.239346707286455684e-02, 1.371309030418410742e-02, 2.799999999999999822e+00, 5.000000000000000000e-01
4.643222590758229740e-01, 1.780954263913772651e-02, 3.886036824962418954e-03, 2.799999999999999822e+00, 7.500000000000000000e-01
4.643222590758229740e-01, -1.110223024625157045e-19, 2.868202706224807184e-04, 2.799999999999999822e+00, 1.000000000000000000e+00
4.643222590758229740e-01, -1.780954263913772304e-02, 3.886036824962417653e-03, 2.799999999999999822e+00, 1.250000000000000000e+00
4.643222590758229740e-01, -3.239346707286454990e-02, 1.371309030418410742e-02, 2.799999999999999822e+00, 1.500000000000000000e+00
4.643222590758229740e-01, -4.222052055208624921e-02, 2.829701473791093602e-02, 2.799999999999999822e+00, 1.750000000000000000e+00
4.643222590758229740e-01, -4.581973710642617964e-02, 4.610655737704866253e-02, 2.799999999999999822e+00, 2.000000000000000000e+00
4.643222590758229740e-01, -4.222052055208624921e-02, 6.391610001618638903e-02, 2.799999999999999822e+00, 2.250000000000000000e+00
4.643222590758229740e-01, -3.239346707286455684e-02, 7.850002444991323325e-02, 2.799999999999999822e+00, 2.500000000000000000e+00
4.643222590758229740e-01, -1.780954263913772304e-02, 8.832707792913488398e-02, 2.799999999999999822e+00, 2.750000000000000000e+00
4.643222590758229740e-01, -4.759616411790147235e-19, 9.192629448347483523e-02, 2.799999999999999822e+00, 3.000000000000000000e+00
4.643222590758229740e-01, 1.780954263913772651e-02, 8.832707792913488398e-02, 2.799999999999999822e+00, 3.250000000000000000e+00
4.643222590758229740e-01, 3.239346707286455684e-02, 7.850002444991323325e-02, 2.799999999999999822e+00, 3.500000000000000000e+00
4.643222590758229740e-01, 4.222052055208624921e-02, 6.391610001618638903e-02, 2.799999999999999822e+00, 3.750000000000000000e+00
4.643222590758229740e-01, 4.581973710642617964e-02, 4.610655737704866253e-02, 2.799999999999999822e+00, 4.000000000000000000e+00
4.656998220448662074e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 3.000000000000000000e+00, 0.000000000000000000e+00
4.656998220448662629e-01, 3.859482559875620361e-02, 2.980806579070372289e-02, 3.000000000000000000e+00, 2.500000000000000000e-01
4.656998220448662629e-01, 2.961407214375699759e-02, 1.649248523329166841e-02, 3.000000000000000000e+00, 5.000000000000000000e-01
4.656998220448662629e-01, 1.629849158634493964e-02, 7.511731778292457182e-03, 3.000000000000000000e+00, 7.500000000000000000e-01
4.656998220448662074e-01, 0.000000000000000000e+00, 4.217721499186061207e-03, 3.000000000000000000e+00, 1.000000000000000000e+00
4.656998220448662629e-01, -1.629849158634493617e-02, 7.511731778292457182e-03, 3.000000000000000000e+00, 1.250000000000000000e+00
4.656998220448662629e-01, -2.961407214375699412e-02, 1.649248523329166841e-02, 3.000000000000000000e+00, 1.500000000000000000e+00
4.656998220448662629e-01, -3.859482559875620361e-02, 2.980806579070372289e-02, 3.000000000000000000e+00, 1.750000000000000000e+00
4.656998220448662074e-01, -4.188883587786260132e-02, 4.610655737704866253e-02, 3.000000000000000000e+00, 2.000000000000000000e+00
4.656998220448662074e-01, -3.859482559875620361e-02, 6.240504896339359869e-02, 3.000000000000000000e+00, 2.250000000000000000e+00
4.656998220448662074e-01, -2.961407214375699412e-02, 7.572062952080566012e-02, 3.000000000000000000e+00, 2.500000000000000000e+00
4.656998220448662074e-01, -1.629849158634493617e-02, 8.470138297580487308e-02, 3.000000000000000000e+00, 2.750000000000000000e+00
4.656998220448662074e-01, 0.000000000000000000e+00, 8.799539325491126385e-02, 3.000000000000000000e+00, 3.000000000000000000e+00
4.656998220448662074e-01, 1.629849158634493964e-02, 8.470138297580487308e-02, 3.000000000000000000e+00, 3.250000000000000000e+00
4.656998220448662074e-01, 2.961407214375699759e-02, 7.572062952080566012e-02, 3.000000000000000000e+00, 3.500000000000000000e+00
4.656998220448662074e-01, 3.859482559875620361e-02, 6.240504896339359869e-02, 3.000000000000000000e+00, 3.750000000000000000e+00
4.656998220448662074e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 3.000000000000000000e+00, 4.000000000000000000e+00
4.671389667817083535e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 3.200000000000000178e+00, 0.000000000000000000e+00
4.671389667817083535e-01, 3.859482559875620361e-02, 2.980806579070372289e-02, 3.200000000000000178e+00, 2.500000000000000000e-01
4.671389667817083535e-01, 2.961407214375699759e-02, 1.649248523329166841e-02, 3.200000000000000178e+00, 5.000000000000000000e-01
4.671389667817083535e-01, 1.629849158634493964e-02, 7.511731778292457182e-03, 3.200000000000000178e+00, 7.500000000000000000e-01
4.671389667817083535e-01, 0.000000000000000000e+00, 4.217721499186061207e-03, 3.200000000000000178e+00, 1.000000000000000000e+00
4.671389667817083535e-01, -1.629849158634493617e-02, 7.511731778292457182e-03, 3.200000000000000178e+00, 1.250000000000000000e+00
4.671389667817083535e-01, -2.961407214375699412e-02, 1.649248523329166841e-02, 3.200000000000000178e+00, 1.500000000000000000e+00
4.671389667817083535e-01, -3.859482559875620361e-02, 2.980806579070372289e-02, 3.200000000000000178e+00, 1.750000000000000000e+00
4.671389667817083535e-01, -4.188883587786260132e-02, 4.610655737704866253e-02, 3.200000000000000178e+00, 2.000000000000000000e+00
4.671389667817083535e-01, -3.859482559875620361e-02, 6.240504896339359869e-02, 3.200000000000000178e+00, 2.250000000000000000e+00
4.671389667817083535e-01, -2.961407214375699412e-02, 7.572062952080566012e-02, 3.200000000000000178e+00, 2.500000000000000000e+00
4.671389667817083535e-01, -1.629849158634493617e-02, 8.470138297580487308e-02, 3.200000000000000178e+00, 2.750000000000000000e+00
4.671389667817083535e-01, 0.000000000000000000e+00, 8.799539325491126385e-02, 3.200000000000000178e+00, 3.000000000000000000e+00
4.671389667817083535e-01, 1.629849158634493964e-02, 8.470138297580487308e-02, 3.200000000000000178e+00, 3.250000000000000000e+00
4.671389667817083535e-01, 2.961407214375699759e-02, 7.572062952080566012e-02, 3.200000000000000178e+00, 3.500000000000000000e+00
4.671389667817083535e-01, 3.859482559875620361e-02, 6.240504896339359869e-02, 3.200000000000000178e+00, 3.750000000000000000e+00
4.671389667817083535e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 3.200000000000000178e+00, 4.000000000000000000e+00
4.685781115185504442e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 3.399999999999999911e+00, 0.000000000000000000e+00
4.685781115185504442e-01, 3.859482559875620361e-02, 2.980806579070372636e-02, 3.399999999999999911e+00, 2.500000000000000000e-01
4.685781115185504442e-01, 2.961407214375699759e-02, 1.649248523329166841e-02, 3.399999999999999911e+00, 5.000000000000000000e-01
4.685781115185504442e-01, 1.629849158634493964e-02, 7.511731778292457182e-03, 3.399999999999999911e+00, 7.500000000000000000e-01
4.685781115185504442e-01, 0.000000000000000000e+00, 4.217721499186061207e-03, 3.399999999999999911e+00, 1.000000000000000000e+00
4.685781115185504442e-01, -1.629849158634493617e-02, 7.511731778292457182e-03, 3.399999999999999911e+00, 1.250000000000000000e+00
4.685781115185504442e-01, -2.961407214375699412e-02, 1.649248523329166841e-02, 3.399999999999999911e+00, 1.500000000000000000e+00
4.685781115185504442e-01, -3.859482559875620361e-02, 2.980806579070372636e-02, 3.399999999999999911e+00, 1.750000000000000000e+00
4.685781115185504442e-01, -4.188883587786260132e-02, 4.610655737704866253e-02, 3.399999999999999911e+00, 2.000000000000000000e+00
4.685781115185504442e-01, -3.859482559875620361e-02, 6.240504896339359869e-02, 3.399999999999999911e+00, 2.250000000000000000e+00
4.685781115185504442e-01, -2.961407214375699412e-02, 7.572062952080566012e-02, 3.399999999999999911e+00, 2.500000000000000000e+00
4.685781115185504442e-01, -1.629849158634493617e-02, 8.470138297580487308e-02, 3.399999999999999911e+00, 2.750000000000000000e+00
4.685781115185504442e-01, 0.000000000000000000e+00, 8.799539325491126385e-02, 3.399999999999999911e+00, 3.000000000000000000e+00
4.685781115185504442e-01, 1.629849158634493964e-02, 8.470138297580487308e-02, 3.399999999999999911e+00, 3.250000000000000000e+00
4.685781115185504442e-01, 2.961407214375699759e-02, 7.572062952080566012e-02, 3.399999999999999911e+00, 3.500000000000000000e+00
4.685781115185504442e-01, 3.859482559875620361e-02, 6.240504896339359869e-02, 3.399999999999999911e+00, 3.750000000000000000e+00
4.685781115185504442e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 3.399999999999999911e+00, 4.000000000000000000e+00
4.700172562553925903e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 3.600000000000000089e+00, 0.000000000000000000e+00
4.700172562553925903e-01, 3.859482559875620361e-02, 2.980806579070372289e-02, 3.600000000000000089e+00, 2.500000000000000000e-01
4.700172562553925903e-01, 2.961407214375699759e-02, 1.649248523329166841e-02, 3.600000000000000089e+00, 5.000000000000000000e-01
4.700172562553925903e-01, 1.629849158634493964e-02, 7.511731778292457182e-03, 3.600000000000000089e+00, 7.500000000000000000e-01
4.700172562553925903e-01, 0.000000000000000000e+00, 4.217721499186061207e-03, 3.600000000000000089e+00, 1.000000000000000000e+00
4.700172562553925903e-01, -1.629849158634493617e-02, 7.511731778292457182e-03, 3.600000000000000089e+00, 1.250000000000000000e+00
4.700172562553925903e-01, -2.961407214375699412e-02, 1.649248523329166841e-02, 3.600000000000000089e+00, 1.500000000000000000e+00
4.700172562553925903e-01, -3.859482559875620361e-02, 2.980806579070372289e-02, 3.600000000000000089e+00, 1.750000000000000000e+00
4.700172562553925903e-01, -4.188883587786260132e-02, 4.610655737704866253e-02, 3.600000000000000089e+00, 2.000000000000000000e+00
4.700172562553925903e-01, -3.859482559875620361e-02, 6.240504896339359175e-02, 3.600000000000000089e+00, 2.250000000000000000e+00
4.700172562553925903e-01, -2.961407214375699412e-02, 7.572062952080566012e-02, 3.600000000000000089e+00, 2.500000000000000000e+00
4.700172562553925903e-01, -1.629849158634493617e-02, 8.470138297580487308e-02, 3.600000000000000089e+00, 2.750000000000000000e+00
4.700172562553925903e-01, 0.000000000000000000e+00, 8.799539325491126385e-02, 3.600000000000000089e+00, 3.000000000000000000e+00
4.700172562553925903e-01, 1.629849158634493964e-02, 8.470138297580487308e-02, 3.600000000000000089e+00, 3.250000000000000000e+00
4.700172562553925903e-01, 2.961407214375699759e-02, 7.572062952080566012e-02, 3.600000000000000089e+00, 3.500000000000000000e+00
4.700172562553925903e-01, 3.859482559875620361e-02, 6.240504896339359175e-02, 3.600000000000000089e+00, 3.750000000000000000e+00
4.700172562553925903e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 3.600000000000000089e+00, 4.000000000000000000e+00
4.714564009922346255e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 3.799999999999999822e+00, 0.000000000000000000e+00
4.714564009922346255e-01, 3.859482559875620361e-02, 2.980806579070372636e-02, 3.799999999999999822e+00, 2.500000000000000000e-01
4.714564009922346255e-01, 2.961407214375699759e-02, 1.649248523329166841e-02, 3.799999999999999822e+00, 5.000000000000000000e-01
4.714564009922346255e-01, 1.629849158634493964e-02, 7.511731778292457182e-03, 3.799999999999999822e+00, 7.500000000000000000e-01
4.714564009922346255e-01, 0.000000000000000000e+00, 4.217721499186061207e-03, 3.799999999999999822e+00, 1.000000000000000000e+00
4.714564009922346255e-01, -1.629849158634493617e-02, 7.511731778292457182e-03, 3.799999999999999822e+00, 1.250000000000000000e+00
4.714564009922346255e-01, -2.961407214375699412e-02, 1.649248523329166841e-02, 3.799999999999999822e+00, 1.500000000000000000e+00
4.714564009922346255e-01, -3.859482559875620361e-02, 2.980806579070372636e-02, 3.799999999999999822e+00, 1.750000000000000000e+00
4.714564009922346255e-01, -4.188883587786260132e-02, 4.610655737704866253e-02, 3.799999999999999822e+00, 2.000000000000000000e+00
4.714564009922346255e-01, -3.859482559875620361e-02, 6.240504896339359175e-02, 3.799999999999999822e+00, 2.250000000000000000e+00
4.714564009922346255e-01, -2.961407214375699412e-02, 7.572062952080566012e-02, 3.799999999999999822e+00, 2.500000000000000000e+00
4.714564009922346255e-01, -1.629849158634493617e-02, 8.470138297580487308e-02, 3.799999999999999822e+00, 2.750000000000000000e+00
4.714564009922346255e-01, 0.000000000000000000e+00, 8.799539325491126385e-02, 3.799999999999999822e+00, 3.000000000000000000e+00
4.714564009922346255e-01, 1.629849158634493964e-02, 8.470138297580487308e-02, 3.799999999999999822e+00, 3.250000000000000000e+00
4.714564009922346255e-01, 2.961407214375699759e-02, 7.572062952080566012e-02, 3.799999999999999822e+00, 3.500000000000000000e+00
4.714564009922346255e-01, 3.859482559875620361e-02, 6.240504896339359175e-02, 3.799999999999999822e+00, 3.750000000000000000e+00
4.714564009922346255e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 3.799999999999999822e+00, 4.000000000000000000e+00
4.728955457290767717e-01, 4.188883587786260132e-02, 4.610655737704866253e-02, 4.000000000000000000e+00, 0.000000000000000000e+00
4.728955457290767717e-01, 3.859482559875620361e-02, 2.980806579070372289e-02, 4.000000000000000000e+00, 2.500000000000000000e-01
4.728955457290767717e-01, 2.961407214375699759e-02, 1.649248523329166841e-02, 4.000000000000000000e+00, 5.000000000000000000e-01
4.728955457290767717e-01, 1.629849158634493964e-02, 7.511731778292457182e-03, 4.000000000000000000e+00, 7.500000000000000000e-01
4.728955457290767717e-01, 0.000000000000000000e+00, 4.217721499186061207e-03, 4.000000000000000000e+00, 1.000000000000000000e+00
4.728955457290767717e-01, -1.629849158634493617e-02, 7.511731778292457182e-03, 4.000000000000000000e+00, 1.250000000000000000e+00
4.728955457290767717e-01, -2.961407214375699412e-02, 1.649248523329166841e-02, 4.000000000000000000e+00, 1.500000000000000000e+00
4.728955457290767717e-01, -3.859482559875620361e-02, 2.980806579070372289e-02, 4.000000000000000000e+00, 1.750000000000000000e+00
